KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
103856.92068429237,3561167.9676320716
104248.83359253498,3561443.2835654966
104640.7465007776,3561714.3061031573
105032.65940902021,3561981.143718006
105424.57231726282,3562243.9010238275
105816.48522550544,3562502.678926242
106208.39813374805,3562757.5748141212
106600.31104199066,3563008.6827418446
106992.22395023328,3563256.0935486825
107384.13685847589,3563499.8949960326
107776.0497667185,3563740.1719051003
108167.96267496112,3563977.0063185208
108559.87558320373,3564210.4775796244
108951.78849144634,3564440.662448518
109343.70139968896,3564667.6352479663
109735.61430793157,3564891.4679212254
110127.52721617417,3565112.23014603
110519.4401244168,3565329.989442029
110911.3530326594,3565544.8112603696
111303.26594090201,3565756.759032011
111695.17884914464,3565965.894277737
112087.09175738724,3566172.2766585955
112479.00466562985,3566375.964072163
112870.91757387246,3566577.012719048
113262.83048211508,3566775.477146238
113654.74339035769,3566971.410323876
114046.6562986003,3567164.8637047717
114438.56920684292,3567355.887302069
114830.48211508553,3567544.5296833273
115222.39502332814,3567730.838073477
115614.30793157076,3567914.8584020124
116006.22083981337,3568096.635326771
116398.13374805597,3568276.2122877
116790.0466562986,3568453.631539873
117181.9595645412,3568628.9342354406
117573.87247278381,3568802.16040048
117965.78538102644,3568973.349016982
118357.69828926904,3569142.538067406
118749.61119751165,3569309.7645146335
119141.52410575427,3569475.0643824493
119533.43701399688,3569638.472810014
119925.34992223949,3569800.0239972067
120317.26283048211,3569959.7512786547
120709.17573872472,3570117.687190514
121101.08864696733,3570273.86346416
121493.00155520995,3570428.3110302784
121884.91446345256,3570581.0600454593
122276.82737169517,3570732.1399735827
122668.74027993779,3570881.5795528595
123060.6531881804,3571029.4068324184
123452.566096423,3571175.6492049657
123844.47900466563,3571320.333418374
124236.39191290824,3571463.485569049
124628.30482115084,3571605.1311826175
125020.21772939347,3571745.2951831976
125412.13063763607,3571884.0019034627
125804.04354587868,3572021.2751519466
126195.9564541213,3572157.1381753245
126587.86936236391,3572291.613694391
126979.78227060652,3572424.723942998
127371.69517884914,3572556.490670046
127763.60808709175,3572686.93512531
128155.52099533436,3572816.078096226
128547.43390357698,3572943.9399273293
128939.34681181959,3573070.5405096654
129331.2597200622,3573195.899307574
129723.17262830482,3573320.0353873223
130115.08553654743,3573442.9674074408
130506.99844479004,3573564.713617647
130898.91135303266,3573685.291888645
131290.82426127527,3573804.719726019
131682.73716951787,3573923.014285695
132074.65007776048,3574040.192352486
132466.5629860031,3574156.2703699223
132858.47589424573,3574271.2644353914
133250.38880248833,3574385.190355691
133642.30171073094,3574498.063598584
134034.21461897355,3574609.899321625
134426.12752721616,3574720.712383282
134818.04043545877,3574830.5173587194
135209.9533437014,3574939.328541301
135601.866251944,3575047.159939677
135993.77916018662,3575154.025270517
136385.69206842923,3575259.937986829
136777.60497667184,3575364.9113002345
137169.51788491444,3575468.9581841417
137561.43079315708,3575572.0913298456
137953.3437013997,3575674.3232202036
138345.2566096423,3575775.6660917923
138737.1695178849,3575876.1319444263
139129.0824261275,3575975.7325818827
139520.99533437012,3576074.4795705182
139912.90824261276,3576172.38425199
140304.82115085536,3576269.4577824064
140696.73405909797,3576365.7111045253
141088.64696734058,3576461.1549623753
141480.5598755832,3576555.799916826
141872.4727838258,3576649.6563414317
