KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations,Error Standard Deviation
Pressure,0.009999,644,50000

Time [s],Observation
66233.28149300154,3347017.8830052936
66625.19440124417,3377727.8199442336
67017.10730948678,3347768.3880865956
67409.02021772938,3375554.111248621
67800.933125972,3303228.153611825
68192.84603421461,3288773.1720552696
68584.75894245722,3375440.9056456448
68976.67185069984,3300971.755862977
69368.58475894245,3306906.936548672
69760.49766718506,3318884.160990946
70152.41057542768,3342880.0609644665
70544.32348367029,3324404.7235140777
70936.2363919129,3273265.0497773904
71328.14930015552,3319979.48891736
71720.06220839813,3278378.171511145
72111.97511664074,3466324.57800982
72503.88802488336,3374142.1824662653
72895.80093312597,3411224.261360604
73287.71384136858,3478033.3464468797
73679.6267496112,3444956.358538471
74071.5396578538,3565271.950879778
74463.45256609641,3427323.0184926414
74855.36547433904,3509818.564246828
75247.27838258164,3497976.3712127157
75639.19129082425,3444388.7671678513
76031.10419906687,3532322.505394246
76423.01710730948,3499993.6774970046
76814.93001555209,3549834.0823649103
77206.84292379471,3554648.4417327708
77598.75583203732,3624079.649092879
77990.66874027993,3584417.747623649
78382.58164852255,3500426.796967188
78774.49455676516,3508638.0154779064
79166.40746500777,3577566.5986938933
79558.32037325039,3556716.1406333516
79950.233281493,3557375.2938078847
80342.1461897356,3445211.3872877345
80734.05909797823,3526590.895016465
81125.97200622084,3491921.450182318
81517.88491446344,3544285.2536491486
81909.79782270607,3526389.930961364
82301.71073094867,3578172.4681192557
82693.62363919128,3549380.250620978
83085.5365474339,3573961.05522762
83477.44945567651,3511909.382183656
83869.36236391912,3488784.609392674
84261.27527216174,3516543.484927502
84653.18818040435,3537162.010706137
85045.10108864696,3557909.688033621
85437.01399688958,3653262.173453872
85828.92690513219,3538283.3126833495
86220.8398133748,3493078.862568487
86612.75272161742,3524478.3683351115
87004.66562986003,3519265.089573313
87396.57853810264,3567475.690165559
87788.49144634526,3466433.546981396
88180.40435458787,3547747.202137574
88572.31726283047,3553061.8082015235
88964.23017107308,3557475.890006069
89356.1430793157,3516351.294448023
89748.05598755831,3535002.587020538
90139.96889580092,3475911.759935078
90531.88180404354,3523268.199365493
90923.79471228615,3521311.137805725
91315.70762052876,3570057.893986109
91707.62052877138,3491496.8899475583
92099.53343701399,3589428.1306087608
92491.4463452566,3625786.2428343315
92883.35925349922,3446998.035858461
93275.27216174183,3573002.38869128
93667.18506998444,3586061.94817495
94059.09797822706,3520405.5744726206
94451.01088646967,3532918.590511347
94842.92379471227,3546640.844551639
95234.8367029549,3538764.0152749387
95626.7496111975,3538607.9095248333
96018.66251944011,3470259.7660737936
96410.57542768274,3612893.465877585
96802.48833592534,3609621.035140158
97194.40124416795,3514796.8320462466
97586.31415241057,3482323.167282569
97978.22706065318,3582640.054938066
98370.13996889579,3527833.602094109
98762.05287713841,3564279.4879273176
99153.96578538102,3541424.050847047
99545.87869362363,3592599.2112890687
99937.79160186625,3593091.6916897604
100329.70451010886,3521985.3704174487
100721.61741835147,3489224.7975620017
101113.53032659409,3479501.974220714
101505.4432348367,3590116.2722530533
101897.3561430793,3499933.226716624
102289.26905132193,3534532.834434559
102681.18195956454,3530325.5085133035
103073.09486780714,3557960.306313142
103465.00777604977,3463509.5805464094
103856.92068429237,3570661.950746815
104248.83359253498,3587790.616466163
104640.7465007776,3566161.1968822493
105032.65940902021,3546346.1717728754
105424.57231726282,3567142.3140305676
105816.48522550544,3582571.3696139115
106208.39813374805,3423319.369103102
106600.31104199066,3661374.698507561
106992.22395023328,3582874.52212943
107384.13685847589,3530689.204746751
107776.0497667185,3544078.4898832934
108167.96267496112,3588808.0845064586
108559.87558320373,3558371.421375857
108951.78849144634,3462314.2329913406
109343.70139968896,3668494.3438851773
109735.61430793157,3559332.198220731
110127.52721617417,3616418.3774723075
110519.4401244168,3530525.675388346
110911.3530326594,3642811.7157644834
111303.26594090201,3580157.4495420996
111695.17884914464,3596585.6423964216
112087.09175738724,3513604.7823696844
112479.00466562985,3627286.4333999283
112870.91757387246,3601269.09178715
113262.83048211508,3632247.444474088
113654.74339035769,3535383.863922468
114046.6562986003,3542973.2264219276
114438.56920684292,3683223.6106408336
114830.48211508553,3514234.607408237
115222.39502332814,3560893.7061919216
115614.30793157076,3625090.976792362
116006.22083981337,3573011.38312727
116398.13374805597,3597593.902355605
116790.0466562986,3548364.689236926
117181.9595645412,3587239.6475811535
117573.87247278381,3503094.796959902
117965.78538102644,3652363.4416529937
118357.69828926904,3563199.8757726667
118749.61119751165,3535102.494763522
119141.52410575427,3602988.554980493
119533.43701399688,3546468.1242833096
119925.34992223949,3502697.992234379
120317.26283048211,3502231.1343828766
120709.17573872472,3605008.66905482
121101.08864696733,3562248.655347072
121493.00155520995,3563704.2418218744
121884.91446345256,3624782.551473712
122276.82737169517,3514062.2346808882
122668.74027993779,3534134.6052356716
123060.6531881804,3551673.174337675
123452.566096423,3575920.7443112917
123844.47900466563,3569199.462444244
124236.39191290824,3557035.461382808
124628.30482115084,3568505.8390443386
125020.21772939347,3566348.7380600194
125412.13063763607,3535693.925113838
125804.04354587868,3531134.5335571505
126195.9564541213,3585963.0129366377
126587.86936236391,3527486.0430508736
126979.78227060652,3514219.4428617
127371.69517884914,3556850.8047003024
127763.60808709175,3564757.604074894
128155.52099533436,3686310.3785194564
128547.43390357698,3537503.415240936
128939.34681181959,3620508.6587484702
129331.2597200622,3610773.2176527237
129723.17262830482,3513526.0570403393
130115.08553654743,3612331.1191130243
130506.99844479004,3514025.4279212784
130898.91135303266,3439951.188788448
131290.82426127527,3604297.516177378
131682.73716951787,3485616.4168555764
132074.65007776048,3596718.420917332
132466.5629860031,3539756.248207928
132858.47589424573,3657732.777046874
133250.38880248833,3628122.268432027
133642.30171073094,3551696.5530495327
134034.21461897355,3540017.4255152647
134426.12752721616,3513662.78229624
134818.04043545877,3552655.8000073344
135209.9533437014,3560839.7940463275
135601.866251944,3556706.1275805263
135993.77916018662,3583034.9173909086
136385.69206842923,3604354.726401602
136777.60497667184,3592949.6034584963
137169.51788491444,3537038.9156156774
137561.43079315708,3503263.2162421537
137953.3437013997,3644298.852406441
138345.2566096423,3541102.1436281223
138737.1695178849,3543071.2243499393
139129.0824261275,3549764.2731547547
139520.99533437012,3483383.509907279
139912.90824261276,3552134.293066246
140304.82115085536,3552146.785634072
140696.73405909797,3607564.540365857
141088.64696734058,3611587.7026357814
141480.5598755832,3576745.444070987
141872.4727838258,3623513.828867328
142264.38569206843,3593840.127184886
142656.29860031104,3576046.3652039785
143048.21150855365,3585019.935038203
143440.12441679626,3567429.1229266324
143832.03732503887,3557249.835385596
144223.95023328147,3563732.037753688
144615.8631415241,3520555.878158805
145007.77604976672,3591477.1754551367
145399.68895800933,3527514.6982542593
145791.60186625193,3619874.0119210733
146183.51477449454,3565087.1432137475
146575.42768273715,3580207.1440754384
146967.3405909798,3602638.2868239325
147359.2534992224,3610239.572382207
147751.166407465,3498980.186736713
148143.0793157076,3567646.3842056445
148534.99222395022,3622399.4116534367
148926.90513219283,3492814.516603298
149318.81804043546,3597772.6112717316
149710.73094867807,3464939.652630402
150102.64385692068,3527031.515397414
150494.5567651633,3580476.6411775453
150886.4696734059,3495293.151004941
151278.3825816485,3529126.7291588215
151670.2954898911,3504745.7269442175
152062.20839813375,3661730.561152483
152454.12130637636,3587178.349692235
152846.03421461897,3607524.3576482567
153237.94712286157,3567870.4954042383
153629.86003110418,3561368.766331647
154021.7729393468,3497921.9991111103
154413.68584758943,3564613.3016231228
154805.59875583203,3541066.223902901
155197.51166407464,3622581.405239836
155589.42457231725,3636894.4736914025
155981.33748055986,3653334.3111191476
156373.25038880247,3622524.474679208
156765.1632970451,3549611.036933258
157157.0762052877,3523667.615712938
157548.98911353032,3618413.717139689
157940.90202177293,3597844.1227904884
158332.81493001553,3491051.017685754
158724.72783825814,3597939.10138309
159116.64074650078,3621092.0484591606
159508.5536547434,3583158.6964786295
159900.466562986,3570954.8355804314
160292.3794712286,3539709.3272787738
160684.2923794712,3507644.048573887
161076.20528771382,3620705.826745829
161468.11819595646,3564976.13482868
161860.03110419906,3568844.6137972334
162251.94401244167,3667791.000817466
162643.85692068428,3615137.4765750594
163035.7698289269,3599424.9429346737
163427.6827371695,3587982.399854596
163819.59564541213,3657342.81457235
164211.50855365474,3667442.2518992657
164603.42146189735,3627768.732980459
164995.33437013996,3610364.130929578
165387.24727838257,3475802.411531146
165779.16018662517,3587425.498788415
166171.0730948678,3574719.5528257336
166562.98600311042,3586047.040269302
166954.89891135303,3628808.057382473
167346.81181959563,3443656.282978411
167738.72472783824,3552865.4820182524
168130.63763608085,3595128.6740851733
168522.5505443235,3558133.586733184
168914.4634525661,3510410.395316301
169306.3763608087,3625427.0429684743
169698.2892690513,3595705.9790098835
170090.20217729392,3532999.0425861226
170482.11508553653,3597725.627027289
170874.02799377916,3623266.9785182537
171265.94090202177,3582269.06574517
171657.85381026438,3622319.053470403
172049.766718507,3586047.296571046
172441.6796267496,3562288.5418610848
172833.5925349922,3523909.5612071627
173225.50544323484,3577950.238631493
173617.41835147745,3592095.9507984323
174009.33125972006,3626424.18343158
174401.24416796266,3576640.35222793
174793.15707620527,3605485.3223160915
175185.06998444788,3534020.7772854324
175576.98289269052,3543224.2226971816
175968.89580093313,3577083.184835196
176360.80870917573,3529646.4805931277
176752.72161741834,3623987.3842121474
177144.63452566095,3606077.3857268444
177536.54743390356,3596871.7150848815
177928.46034214617,3599929.009726828
178320.3732503888,3684575.686608671
178712.2861586314,3559403.027705057
179104.19906687402,3472317.475976485
179496.11197511663,3593102.9656635374
179888.02488335923,3580582.9100785265
180279.93779160184,3557148.7021195055
180671.85069984448,3533996.0880103917
181063.7636080871,3561182.665337819
181455.6765163297,3592436.9424152714
181847.5894245723,3558076.3145844885
182239.5023328149,3704736.3930056114
182631.41524105752,3535150.9577688593
183023.32814930016,3543614.982308162
183415.24105754276,3468449.3169568772
183807.15396578537,3596240.6511477
184199.06687402798,3482229.8063576636
184590.9797822706,3556552.965521608
184982.8926905132,3569863.6853834097
185374.80559875583,3548078.570359406
185766.71850699844,3671266.779573078
186158.63141524105,3633869.6050147223
186550.54432348366,3650245.04309914
186942.45723172626,3539568.591454082
187334.37013996887,3640748.8375587496
187726.2830482115,3608977.5964857736
188118.19595645412,3622870.826316212
188510.10886469673,3635890.152255758
188902.02177293933,3538457.015433567
189293.93468118194,3562862.549662036
189685.84758942455,3627625.2811432173
190077.7604976672,3450730.037822365
190469.6734059098,3660434.484168997
190861.5863141524,3612185.744561106
191253.499222395,3582110.1689871214
191645.41213063762,3595539.031438971
192037.32503888023,3532692.650886263
192429.23794712286,3566930.7702593827
192821.15085536547,3639905.0901213973
193213.06376360808,3649889.4344191174
193604.9766718507,3720246.8827391784
193996.8895800933,3580970.9733668827
194388.8024883359,3551608.2406255696
194780.71539657854,3558905.2516151667
195172.62830482115,3533606.702869592
195564.54121306376,3580928.815933307
195956.45412130636,3604130.8685960076
196348.36702954897,3583198.707084568
196740.27993779158,3640095.856081247
197132.19284603422,3573217.4797043446
197524.10575427682,3567560.308501019
197916.01866251943,3555838.632191296
198307.93157076204,3503000.9345175917
198699.84447900465,3506300.217012396
199091.75738724726,3525880.8752710535
199483.6702954899,3650670.2393068634
199875.5832037325,3630279.868994934
200267.4961119751,3654441.2416070574
200659.40902021772,3518329.071684399
201051.32192846033,3486358.750479224
201443.23483670293,3552204.5338568394
201835.14774494554,3594277.634603931
202227.06065318818,3610550.7554628975
202618.9735614308,3638210.257893785
203010.8864696734,3599837.9679338047
203402.799377916,3673217.609049721
203794.7122861586,3574415.4623255464
204186.62519440122,3539724.9613694586
204578.53810264386,3501128.3700367124
204970.45101088646,3541005.958268839
205362.36391912907,3597924.3204050516
205754.27682737168,3541086.4982781243
206146.1897356143,3632925.702602818
206538.1026438569,3656877.2080795313
206930.01555209953,3466711.9506945494
207321.92846034214,3629370.1622256995
207713.84136858475,3473315.2993396125
208105.75427682736,3606173.590237494
208497.66718506996,3647615.0420228136
208889.58009331257,3589308.628101424
209281.4930015552,3521721.704806204
209673.40590979782,3556669.364986841
210065.31881804042,3572985.2226894973
210457.23172628303,3577010.4053207478
210849.14463452564,3576003.6243203715
211241.05754276825,3580713.149169635
211632.9704510109,3597007.141359538
212024.8833592535,3525521.1469912343
212416.7962674961,3574161.970413464
212808.7091757387,3662720.4821157996
213200.62208398132,3567051.1799112717
213592.53499222393,3564105.2122928314
213984.44790046656,3640681.437243895
214376.36080870917,3457782.1194958715
214768.27371695178,3645931.5456336704
215160.1866251944,3554768.8907673103
215552.099533437,3594822.725988511
215944.0124416796,3591452.6435982105
216335.92534992224,3634036.6016742443
216727.83825816485,3573210.2938074446
217119.75116640746,3552598.6394744026
217511.66407465006,3651997.897338992
217903.57698289267,3467858.292939905
218295.48989113528,3587808.2795120254
218687.40279937792,3519025.3407723634
219079.31570762052,3548542.875819761
219471.22861586313,3688021.8242818164
219863.14152410574,3584658.3536409843
220255.05443234835,3596740.0569355334
220646.96734059096,3497360.414439875
221038.8802488336,3550321.5721243364
221430.7931570762,3596899.7864700784
221822.7060653188,3604883.9927512924
222214.61897356142,3618094.8136121477
222606.53188180403,3587532.3069373686
222998.44479004663,3613629.9868947016
223390.35769828927,3609975.0893734745
223782.27060653188,3495160.484089132
224174.1835147745,3589069.5209686114
224566.0964230171,3625854.7214112906
224958.0093312597,3616928.7742732083
225349.9222395023,3568990.687645719
225741.83514774492,3546800.3377445578
226133.74805598755,3531101.631342351
226525.66096423016,3580779.0784118758
226917.57387247277,3644380.9562302968
227309.48678071538,3489263.529122068
227701.399688958,3554262.2077820483
228093.3125972006,3530152.905936033
228485.22550544323,3626978.3001153665
228877.13841368584,3559650.3441745946
229269.05132192845,3563884.205182227
229660.96423017106,3576668.3455473
230052.87713841366,3610004.2905056463
230444.79004665627,3567896.3954561753
230836.7029548989,3434460.2141875704
231228.61586314152,3615005.077090256
231620.52877138412,3609786.444900886
232012.44167962673,3576690.3016699343
232404.35458786934,3533238.4248188767
232796.26749611195,3605472.8985858676
233188.18040435459,3606878.4859837764
233580.0933125972,3564192.101909931
233972.0062208398,3576955.6493811817
234363.9191290824,3541100.8490043245
234755.83203732502,3578922.804987416
235147.74494556763,3509955.031855167
235539.65785381026,3608940.501311316
235931.57076205287,3540483.1396910804
236323.48367029548,3599975.578300233
236715.3965785381,3517316.7352611506
237107.3094867807,3558373.7613004334
237499.2223950233,3582515.754749674
237891.13530326594,3504576.778957024
238283.04821150855,3593910.5876698997
238674.96111975115,3569075.107398661
239066.87402799376,3500540.4738237844
239458.78693623637,3522647.4605071805
239850.69984447898,3618645.3002061453
240242.61275272162,3633274.867395268
240634.52566096422,3581624.979459737
241026.43856920683,3608637.9017116465
241418.35147744944,3599562.0294588455
241810.26438569205,3604904.560456812
242202.17729393466,3653024.1369591663
242594.0902021773,3512583.0370660443
242986.0031104199,3622415.1997771985
243377.9160186625,3569205.3944380735
243769.82892690512,3577161.1724466775
244161.74183514772,3573261.0744638364
244553.65474339033,3569617.0465729
244945.56765163297,3526838.4174899757
245337.48055987558,3597748.1784342392
245729.39346811819,3672584.0442052498
246121.3063763608,3585748.338599987
246513.2192846034,3588523.382420753
246905.132192846,3554049.2464274145
247297.04510108865,3582728.1618212424
247688.95800933125,3612101.8486911533
248080.87091757386,3570058.8347504316
248472.78382581647,3565877.655132513
248864.69673405908,3609002.2189423214
249256.6096423017,3542574.5421002293
249648.52255054432,3601461.9931368954
250040.43545878693,3630039.7959601465
250432.34836702954,3657199.3753509894
250824.26127527215,3584280.68300101
251216.17418351475,3657625.549567686
251608.08709175736,3640889.6530049276
252000.0,3538786.9169330946
